Title ID	Region	Name	PKG direct link	zRIF	Content ID	Last Modification Date	Original Name	File Size	SHA256	Required FW	App Version
PCSG90207	JP	Yusha Shisu (DEMO)	http://zeus.dl.playstation.net/cdn/JP0404/PCSG90207_00/JP0404-PCSG90207_00-YUSHASHISUVITA00_bg_1_be69f28b9952670e17bfe8af8f037099e021bc68.pkg	KO5ifR1dQ+d7BQBtNgHbYmlgZGAOsj8yNNjDMdjDMzg0zDMEaBg+/9WLaKTYzTz4Z/HFe4+33pYOHY3xwQ0Aj9cWAgAA	JP0404-PCSG90207_00-YUSHASHISUVITA00	2018-08-06 23:32:19	勇者死す。体験版	834622944	0d0bef8cee64ca5367d0cb7d0be5d664f2c9426199c43b92dcfdecb972ab429c	3.55	1
PCSG90208	JP	シロガネ×スピリッツ！　体験版  (DEMO)	http://zeus.dl.playstation.net/cdn/JP0741/PCSG90208_00/JP0741-PCSG90208_00-SHIROGANESPIRITS_bg_1_8041a1133db60a920a1d87b602ed92049da868ec.pkg	KO5ifR1dQ+d7BRiYm4BNdbc0MDKwANkf7OEZ5O/u6OcaHOAZ5BkSjM9/V1nmfrv2/u1almfbDX0uWdeNxvjgBgDOSBa3	JP0741-PCSG90208_00-SHIROGANESPIRITS	2019-02-08 19:26:12		336076048	fcd7d73566b9732af9b1db49874f887df5351797d9eee09330c545108c105686	3.55	1
PCSG90213	JP	Dragon Quest Builders (DEMO)	http://zeus.dl.playstation.net/cdn/JP0082/PCSG90213_00/JP0082-PCSG90213_00-BUILDERS00000000_bg_1_0f76af1b187e5b66a9e3dc903e7f537863aed0c5.pkg	KO5ifR1dg/J5YXyvAKArILZYGhgZGoPsdwr19HFxDQqGWYrPf/k2jv7Pi6cKHSjeeleK49be0Rgf3AAANZIUDgAA	JP0082-PCSG90213_00-BUILDERS00000000	2018-08-06 23:31:46	ドラゴンクエストビルダーズ体験版	181422512	14b442106aeee54877ca4bdcf8b5b0e77b9fe668753a2c54a18fc00bc5aa656e	3.55	1
PCSG90214	JP	Hatsune Miku: Project DIVA X Trial (DEMO)	http://zeus.dl.playstation.net/cdn/JP0177/PCSG90214_00/JP0177-PCSG90214_00-PJDX393PRPRTRIAL_bg_1_2fce4a71ebc8dfaa90fa1ae208362ad02ae8087c.pkg	KO5ifR1dg/J5YXyvAANDc3OwLZYGRoYmIPsDvFwijC2NA4ICgkKCPB198Plv1vSkrQ5LLz2ac32x1oSL7IKjMT64AQASRBWv	JP0177-PCSG90214_00-PJDX393PRPRTRIAL	2019-10-30 12:10:54	初音ミク -Project DIVA- X 体験版	259151712	20412fe9780ebea656999121c51f1f25693c8386b31ca0431f0f1077ad9d3cd3	3.55	1
PCSG90218	JP	Uppers (DEMO)	http://zeus.dl.playstation.net/cdn/JP0507/PCSG90218_00/JP0507-PCSG90218_00-0000000000000000_bg_1_9af0ac26437d33f5b9c23eb7f1d87e0e107f56e3.pkg	KO5ifR1dQ+d7BQAtNQfbYmlgZGgBst8ADeDzn3v3/9fd51+uuCbn9KIvp2bWaIwPbgAAIYkVSwAA	JP0507-PCSG90218_00-0000000000000000	2018-05-20 09:25:52	UPPERS 体験版	396075904	974bc475fa6a4dbc91a5b8949c6e64589b33a59af271ee503dcd82b7fc6d241d	3.55	1
PCSG90244	JP	Sekai Ichi Nagai 5 Funkan (DEMO)	http://zeus.dl.playstation.net/cdn/JP0404/PCSG90244_00/JP0404-PCSG90244_00-SEKAIICHINAGAI5M_bg_1_ccb903d3cb5c94a36206aae761dccd987b08e3cb.pkg	KO5ifR1dg/J5YXyvAKDNJmBbLA2MTExA9ge7ejt6ejp7ePo5ujt6mvri818a36X/K37YHhH6pW8Wo+QXMRrjgxsAAOZkFGMA	JP0404-PCSG90244_00-SEKAIICHINAGAI5M	2019-10-30 12:10:54	世界一長い５分間 体験版	130296592	9646c9c0bc15f9e4475065ce361d065433e106a2d34981c961bde827191c866d	3.6	1
PCSG90245	JP	Dragon Quest Heroes II Futago no Oh to Yogen no Owari (DEMO)	http://zeus.dl.playstation.net/cdn/JP0082/PCSG90245_00/JP0082-PCSG90245_00-DQHGAME0000TRIAL_bg_1_62f79472728647baea55ff06c2859025fdef8cc1.pkg	KO5ifR1dg/J5YXyvAKArILZYGhiZmILsdwn0cHf0BdliEBLk6eiDz3+r5slb6EjvyYn68ewlT8NLgdEYH9wAANX4FGYA	JP0082-PCSG90245_00-DQHGAME0000TRIAL	2018-05-20 09:25:52	ドラゴンクエストヒーローズII 双子の王と予言の終わり 体験版	870404576	24be142ddfa35689f32bb72aefaa4a3454d7abc7d4189aa220736722a618282d	3.6	1
PCSG90251	JP	World of Final Fantasy Dungeon (DEMO) (3.61+!) [3.61]	http://zeus.dl.playstation.net/cdn/JP0082/PCSG90251_00/JP0082-PCSG90251_00-WORLDOFFFPSVITA0_bg_2_155b35349ad61aa25273a9ec191d169bb4f919dc.pkg	KO5ifR1dQ+d7BQBdAbHF0sDI1BBkf7h/kI+Lv5ubW0BwmGeIowE+/9maX7fwlnTb/71FNng1a0vgaIwPbgAAaOQTfQAA	JP0082-PCSG90251_00-WORLDOFFFPSVITA0	2018-09-02 11:48:42	WORLD OF FINAL FANTASY ダンジョン体験版	617637776	e0b766817394a58841121a9ee7320b2fca6244a7a4e2ef005b4385f415b21c40	3.61	1
PCSG90259	JP	イースVIII -Lacrimosa of DANA- 無料版 (DEMO)	http://zeus.dl.playstation.net/cdn/JP0425/PCSG90259_00/JP0425-PCSG90259_00-YS08JPGAME000000_bg_1_5f3b8062eb6da54f79de85665adb7a88d57f7676.pkg	KO5ifR1dg/J5YXyvAAMTI1OwLZYGRqaWIPsjgw0svALcHX1dIZbi81/dFRZfheqwRk/hKxuvxt95MxrjgxsAALsYFF8A	JP0425-PCSG90259_00-YS08JPGAME000000	2018-09-02 11:48:42	イースVIII -Lacrimosa of DANA-無料版	906875696	5284bb372269486652afb4fa8518bb8849d7437a13bb9a458ef196703abcac55	3.6	1
PCSG90266	JP	New Dangan Ronpa V3: Minna no Koroshiai Shin Gakki (DEMO) (3.61+!) [3.63]	http://zeus.dl.playstation.net/cdn/JP0365/PCSG90266_00/JP0365-PCSG90266_00-TAIKENV3VITA0000_bg_1_7e74efe463a0dd881d880dc591e2e054e3960c9b.pkg	KO5ifR1dg/J5YXyvAANjM1OwLZYGRmZmIPtDHD29Xf3CjMM8Q0BGGeDz36mM974JcfIHz2x8qH5VwHj5aIwPbgAA+mYVDwAA	JP0365-PCSG90266_00-TAIKENV3VITA0000	2018-08-22 23:35:05	ニューダンガンロンパV3 みんなのコロシアイ新学期 体験版	651149872	8fa7d0e731484c62ad847a07ec1dc1b6b4d9c70f07c014459b67b15aa99fba9c	3.63	1
PCSG90269	JP	RecoLove: Blue Ocean (DEMO) (3.61+!) [3.61]	http://zeus.dl.playstation.net/cdn/JP0117/PCSG90269_00/JP0117-PCSG90269_00-RECOLOVETRIAL000_bg_1_58bea4d4fb09d6e985b204eb2d2926c3692c87ab.pkg	KO5ifR1dQ+d7BRgYGpqDbbE0MDKzBNkf5Ors7+Mf5hoS5OnoAzIDD9g7L69Spmfe4ZdCJ6XVph6xHo3xwQ0AiQ4UyAAA	JP0117-PCSG90269_00-RECOLOVETRIAL000	2018-05-20 09:25:52	レコラヴ Blue Ocean 体験版	1697589952	c7ab5d98e24b2eb697bb126ab2f5cc6212e5cbac43a938e16858cdb51f0e234a	3.61	1
PCSG90278	JP	Dungeon Travelers 2-2: Yamiochi no Otome to Hajimari no Sho (DEMO)	http://zeus.dl.playstation.net/cdn/JP0761/PCSG90278_00/JP0761-PCSG90278_00-DUNGEONTRAVEL22T_bg_1_0c0f1d44e70db2af85bf88c4e4328579113fb399.pkg	KO5ifR1dQ+d7BRiYm4FNdbc0MDK3ANnvEurn7gp0QJBjmKuPkVEIPv9ZfzNbV67gUlpYylDarnz4wGiMD24AAEFzFAEA	JP0761-PCSG90278_00-DUNGEONTRAVEL22T	2019-10-30 12:10:53	ダンジョントラベラーズ２－２ 闇堕ちの乙女とはじまりの書 体験版	471490288	1f64fed8992810fbee2257bbcfd757430f44f8950ef099397da1d5ed8d360d17	3.63	1
PCSG90279	JP	いただきストリート　ドラゴンクエスト＆ファイナルファンタジー　30th ANNIVERSARY　体験版 (DEMO) (3.61+!) [3.65]	http://zeus.dl.playstation.net/cdn/JP0082/PCSG90279_00/JP0082-PCSG90279_00-APPCONVVITAXXXXX_bg_2_5dad66cbed2472aef2011846d2cc558e2e733299.pkg	KO5ifR1dQ+d7BQBdAbHF0sDI3BJsf0AA0P6wMM8QxwgQwOe/9IsTbUWPFH52EGg+bC95o2g0xgc3AADu9BT5	JP0082-PCSG90279_00-APPCONVVITAXXXXX	2018-09-05 21:34:22	いただきストリート ドラゴンクエスト＆ファイナルファンタジー 30th ANNIVERSARY 体験版	540769120	570e052c7d19fb960222ab7f9ffb9fc2edc789114aa712f3e30d1133ea76f2ba	3.65	1
PCSG90281	JP	学園CLUB ～ヒミツのナイトクラブ～ 体験版 (DEMO) (3.61+!) [3.65]	http://zeus.dl.playstation.net/cdn/JP0746/PCSG90281_00/JP0746-PCSG90281_00-GAKUCLUBTRIAL000_bg_1_9cd31c56d04f66c85feb2185d918023d297c18a5.pkg	KO5ifR1dg/J5YXyvAANzEzOwLZYGRhaGIPvdHb1DnX1CnUKCPB19QGbgAaHXVCw2MyfFad0LTF/u4nNlNMYHNwAApZcTqAAA	JP0746-PCSG90281_00-GAKUCLUBTRIAL000	2018-09-05 21:34:22	学園CLUB ～ヒミツのナイトクラブ～ 体験版	251940368	f2d4faf601b1923afa07c9b01150413407828337044afd6a0184161427cfbfd5	3.65	1
PCSG90285	JP	Amaekata wa Kanojo Nari ni. (DEMO) (3.61+!) [3.65]	http://zeus.dl.playstation.net/cdn/JP0741/PCSG90285_00/JP0741-PCSG90285_00-AMANARIZZZZZZZZZ_bg_1_4e207f4f6b21b22d7a77833480b4e7deb4160b9c.pkg	KO5ifR1dQ+d7BRiYm4BNdbc0MLIwBdvv6+jnGOQZBQP4/Ocr5/Wim3eruM6ef5duHeGqGY3xwQ0AwYAVegAA	JP0741-PCSG90285_00-AMANARIZZZZZZZZZ	2018-08-02 15:03:05	甘えかたは彼女なりに。 体験版	147909696	1e3c9ad9d7c67d285d09397e7a3f041a5cc7331ee747f4694497c3dfd66c994b	3.65	1
PCSG90286	JP	Kimi no Hitomi ni Hit Me (DEMO) (3.61+!) [3.65]	http://zeus.dl.playstation.net/cdn/JP0741/PCSG90286_00/JP0741-PCSG90286_00-HITMEZZZZZZZZZZZ_bg_1_5ada4370de1357c87297f11f996a1ea5a8a9245c.pkg	KO5ifR1dQ+d7BRiYm4BNdbc0MLIwA9nv4Rni6xqFAPj8l/m38NVxH0bH0tV2dtn9AV6jMT64AQAzrBUW	JP0741-PCSG90286_00-HITMEZZZZZZZZZZZ	2018-08-02 15:03:05	キミの瞳にヒットミー 体験版	302109872	c39d672110a0cd5e6d1dcd6ea42439720271f0d246d1b20a3c1060104cfbff81	3.65	1
PCSG90289	JP	Kamidanomi Shisugite Ore no Mirai ga Yabai (DEMO) (3.61+!) [3.65]	http://zeus.dl.playstation.net/cdn/JP0741/PCSG90289_00/JP0741-PCSG90289_00-KAMIYABATAIKEN00_bg_1_bde122238571303a736e49978a6fc18301629b5d.pkg	KO5ifR1dQ+d7BRiYm4BNdbc0MLKwBNnv7ejrGeno5Bji6Ont6gc0Aw94NYuZ7c65dNOsVaz/6x42nh+N8cENAJpFFXMA	JP0741-PCSG90289_00-KAMIYABATAIKEN00	2018-08-02 15:03:05	神頼みしすぎて俺の未来がヤバい。 体験版	246359840	c3d9d894d19bcbc6789ef8ee184112c7376f098dbf323c348331f7201bebec00	3.65	1
PCSG90291	JP	Nora to Koujo to Noraneko Heart (DEMO) (3.61+!) [3.65]	http://zeus.dl.playstation.net/cdn/JP0549/PCSG90291_00/JP0549-PCSG90291_00-NORAVITATR000100_bg_1_df2f98e55c2587e1d4d36c692626ca63785fa094.pkg	KO5ifR1dQ+d7BRiYmliCbbE0MLI0BNnv5x/kGOYZ4hgSBLIRaAYewDNJrNzwkIT3O+EGJ5HbfB6jMT64AQAwiRIx	JP0549-PCSG90291_00-NORAVITATR000100	2018-08-02 15:03:05	ノラと皇女と野良猫ハート体験版	809633584	f2da25baf69b916492127ea148735348ab34abd9eb9673b1df7bac46338ac1ca	3.65	1
PCSG90292	JP	Ninki Seiyuu no Tsukurikata (DEMO) (3.61+!) [3.65]	http://zeus.dl.playstation.net/cdn/JP0741/PCSG90292_00/JP0741-PCSG90292_00-NINKISEIYUVITTRI_bg_1_7e47af9b0f59fe629ed773018736d1939fd86a02.pkg	KO5ifR1dg/J5YXyvAANzE7Cp7pYGRpZGIPv9PP28PYNdPSNDwzxDQoI88fkvwees4qLjWxZeurI1c4/Qk82jMT64AQAn4hbu	JP0741-PCSG90292_00-NINKISEIYUVITTRI	2018-08-02 15:03:05	人気声優のつくりかた 体験版	272397280	836933606b076f965ff8532fe8363b85599f851a47260dda7159912635375477	3.65	1
PCSG90293	JP	D.S.-Dal Segno- (DEMO) (3.61+!) [3.65]	http://zeus.dl.playstation.net/cdn/JP0741/PCSG90293_00/JP0741-PCSG90293_00-PSVDEMOAPP000001_bg_1_e334a7dc2ab01fd126016dafb4701cb214fcb5ed.pkg	KO5ifR1dQ+d7BRiYm4BNdbc0MLI0BtkfEBzm4urr7xgQALETn/+enhf7YiAYVrOSxeDwnExe39EYH9wAADsbE2kA	JP0741-PCSG90293_00-PSVDEMOAPP000001	2018-08-02 15:03:05	D.S.-Dal Segno- 体験版	254359584	1c6cab166559fd2a504a2f9f0cf3add1d7155c4ea6f22699a3fa1e92c70a79ce	3.65	1
PCSG90294	JP	Hello Lady! Superior Dynamis (DEMO) (3.61+!) [3.65]	http://zeus.dl.playstation.net/cdn/JP0746/PCSG90294_00/JP0746-PCSG90294_00-HELLOLADYSD00000_bg_1_6d81f87616507e2140ce3a742d35e737378b0f19.pkg	KO5ifR1dQ+d7BRiYm5iBbbE0MLI0Adnv4erj4+/j6BIJNhFoBj7/1R/bUHi6uePAJYG+qd+YskdjfHADADceFTgA	JP0746-PCSG90294_00-HELLOLADYSD00000	2018-08-02 15:03:05	ハロー・レディ！ -Superior Dynamis- 体験版	2155974640	b517762e84cd39de580d0ce00786df0541ba1be251009d6c194a175fbb81fd22	3.65	1
PCSG90296	JP	Sen no Hatou, Tsukisome no Kouki (DEMO) (3.61+!) [3.65]	http://zeus.dl.playstation.net/cdn/JP0741/PCSG90296_00/JP0741-PCSG90296_00-PSVDEMOAPP000001_bg_1_0883ce113084da7b048dfcb05108bc81ec6a360d.pkg	KO5ifR1dQ+d7BRiYm4BNdbc0MLI0A9kfEBzm4urr7xgQALETn/+WaO55Z70udKV4sntMxMz/XKMxPrgBAE5oFBEA	JP0741-PCSG90296_00-PSVDEMOAPP000001	2018-08-02 15:03:05	千の刃濤、桃花染の皇姫 体験版	964031008	553269c4178f2b14fee179b823ad7d2057f9abeefeb98e77385e13b0a47cbeaf	3.65	1
PCSG90298	JP	塔亰Clanpool　体験版 (DEMO) (3.61+!) [3.65]	http://zeus.dl.playstation.net/cdn/JP0031/PCSG90298_00/JP0031-PCSG90298_00-TOKYOCLANPOOL000_bg_1_9c40c5def8d3b1afc0297f03464a318206495f8c.pkg	KO5ifR1dQ+d7BQDtB5vqbmlgZGkBsj/E3zvS39nH0S/A398HZAYeoPBswbnDUd9vn+4Mbnp+R+DTaIwPbgAAp9UXRQAA	JP0031-PCSG90298_00-TOKYOCLANPOOL000	2018-08-21 11:30:49	塔亰Clanpool体験版	596127824	0027204b912edf7106b5ef0acd1dbabba69741eca2b7bb446157e979c3a17a6e	3.65	1
PCSG90299	JP	Amenity's Life (DEMO) (3.61+!) [3.65]	http://zeus.dl.playstation.net/cdn/JP0549/PCSG90299_00/JP0549-PCSG90299_00-0001000100010001_bg_1_4d2ca4a422fe92cfbc650bcdd3021cf954868b28.pkg	KO5ifR1dQ+d7BRiYmliCbbE0MLK0BNkPsgcZ4/PfOYXEqkvBKr8FNhqrKpmuMB2N8cENAIFfEeMA	JP0549-PCSG90299_00-0001000100010001	2018-08-02 15:03:05	Amenity's Life -アメニティーズ ライフ- 体験版	462953648	6b57054eed27f39d9cf4d4b69ad98bcb192363da73653f8da0f0cb51e2bc37e1	3.65	1
PCSG90300	JP	円環のメモーリア -カケラ灯し- 体験版 (DEMO) (3.61+!) [3.67]	http://zeus.dl.playstation.net/cdn/JP0746/PCSG90300_00/JP0746-PCSG90300_00-ENKANMEMOTRIAL00_bg_1_50213d25efaa3a938b9eedb004223352358e943b.pkg	KO5ifR1dg/J5YXyvAANzEzOwLZYgh4Dsd/XzdvTzdfX1DwnydPQBmoEHvOdbeuXN+xblv1YSwjUdW46OxvjgBgA8lBXM	JP0746-PCSG90300_00-ENKANMEMOTRIAL00	2018-09-05 21:34:22	円環のメモーリア -カケラ灯し- 体験版	188190336	d26a441ad2dabc66b4e228d80cc2180bba2e2c5778f8649aa7d95d6d7a39ddc2	3.67	1
PCSG90302	JP	NadeRevo! Nadeshiko Revolution (DEMO) (3.61+!) [3.67]	http://zeus.dl.playstation.net/cdn/JP0741/PCSG90302_00/JP0741-PCSG90302_00-NADEREVOTAIKEN00_bg_1_8dd7a4e66500d8a3f4dd6ad37a1d119d70c1efed.pkg	KO5ifR1dQ+d7BRiYm4BNdbcEOsQIZL+fo4trkGuYf4ijp7erH9AMPODAm92tEj31qettfMv1QgP0RmN8cAMASf0UBAAA	JP0741-PCSG90302_00-NADEREVOTAIKEN00	2018-08-02 15:03:05	ナデレボ！～NADESIKO REVOLUTION～ 体験版	273833680	f37882b847cc8b1dd098eb79929046e98dad7bc7abe44fe38111f5c1fda42263	3.67	1
PCSG90303	JP	Toaru Majutsu no Virtual-On (DEMO) (3.61+!) [3.65]	http://zeus.dl.playstation.net/cdn/JP0177/PCSG90303_00/JP0177-PCSG90303_00-VOX2017INDEX0000_bg_1_1ce00473882f17a2504060153a09b95cea476cce.pkg	KO5ifR1dg/J5YXyvAANDc3OwLZZAhxiD7A/zjzACinr6ubhGgCzF5z8v1azHFQ2mHXtz86TzrM2cRmN8cAMAH6cSwwAA	JP0177-PCSG90303_00-VOX2017INDEX0000	2018-08-02 15:03:05	電脳戦機バーチャロン×とある魔術の禁書目録　とある魔術の電脳戦機　体験版	452514416	9c708baf344a5eac87ecf27ee97f821051f1535e90395198adf5448d632593ae	3.65	1
PCSG90304	JP	俺達の世界わ終っている。新世界体験版 (DEMO) (3.61+!) [3.65]	http://zeus.dl.playstation.net/cdn/JP0039/PCSG90304_00/JP0039-PCSG90304_00-JUDGEMENTSEVEN00_bg_1_5ed3b27f931055582b47119e6f2df73eb66f2ac7.pkg	KO5ifR1dg/J5YXyvAKD9lmBbLIEOMQHZ7xXq4u7q6+oXEuwa5uoHNAMP0PsgwqltsCupXP5Y7rGA8srRGB/cAABo5BOC	JP0039-PCSG90304_00-JUDGEMENTSEVEN00	2018-12-02 21:37:36	俺達の世界わ終っている。新世界体験版	1198421248	f861fbf82964d6639619c6858ea8c063073edbffe16a8c92de74b0405a4eae7d	3.65	1
PCSG90305	JP	Natsuiro Kokoro Log (DEMO) (3.61+!) [3.67]	http://zeus.dl.playstation.net/cdn/JP0746/PCSG90305_00/JP0746-PCSG90305_00-ROROLOGTRIAL0000_bg_1_cc67b0ae000215da5aab0fbbb3f253c80464f182.pkg	KO5ifR1dQ+d7BRiYm5iBbbEEOsQUZH+Qf5C/j797SJCnow/IUnz+s57BtP3ShtoYrS27NE7nH3g+GuODGwAAegYVYAAA	JP0746-PCSG90305_00-ROROLOGTRIAL0000	2018-08-02 15:03:05	ナツイロココロログ 体験版	386286128	20e8d6253f9facff99fd62320df50f60dcf6edc6af7bb17f7fd1a86461fc581e	3.67	1
PCSG90306	JP	参千世界遊戯 ～Re Multi Universe Myself～ 体験版 (DEMO) (3.61+!) [3.68]	http://zeus.dl.playstation.net/cdn/JP0746/PCSG90306_00/JP0746-PCSG90306_00-SANZENSEKAIYUUGI_bg_1_a27729f709f9e78ab9f99c3d49c14f0c32ae604c.pkg	KO5ifR1dg/J5YXyvAANzEzOwLZZAh5iB7A929Ity9Qt29Xb0jAwNdffE578pJ5oFzH6FbCxue/qN/Q3HwtEYH9wAAHQCFecA	JP0746-PCSG90306_00-SANZENSEKAIYUUGI	2018-08-24 10:16:39	参千世界遊戯 ～Re Multi Universe Myself～ 体験版	330430160	248f033e008ac023cabed3312bf789aa13e7e1e77a8414d178d1b139e271395a	3.68	1
PCSG90307	JP	Galtia V Edition 体験版 (DEMO) (3.61+!) [3.67]	http://zeus.dl.playstation.net/cdn/JP0746/PCSG90307_00/JP0746-PCSG90307_00-GALTIAVEDITION00_bg_1_2ee5b6fd83a75d07a2518d7ce66bf9fef9b7f513.pkg	KO5ifR1dQ+d7BRiYm5iBbbEEOsQcZL+7o0+Ip2OYq4tniKe/H9AMPEDf89zFp91ck7ZEnCiT06ntHo3xwQ0AXKMUrQAA	JP0746-PCSG90307_00-GALTIAVEDITION00	2018-09-05 21:34:22	GALTIA V Edition 体験版	380716752	bd6ac24d7066c92bb01a206fbe4e8c900e112227c872a1907dba50228e8af21a	3.67	1
PCSG90308	JP	Sweet Pool (DEMO) (3.61+!) [3.67]	http://zeus.dl.playstation.net/cdn/JP0746/PCSG90308_00/JP0746-PCSG90308_00-SWEETPOOL0000000_bg_1_88918be476f164b8ac93c6311bc839e777493ba1.pkg	KO5ifR1dQ+d7BRiYm5iBbbEEOsQCZH9wuKtrSIC/vw/UUnz+2zpT+9c09XwWsyWvlNnmX340GuODGwAA5oEUcQAA	JP0746-PCSG90308_00-SWEETPOOL0000000	2018-05-23 20:13:55	sweet pool 体験版	1004161696	dbd011ef38855fd571dfea70d9da619a26f7831882f3dd186448c47addedc265	3.67	1
PCSG90309	JP	カノジョ＊ステップ 体験版 (DEMO) (3.61+!) [3.67]	http://zeus.dl.playstation.net/cdn/JP0549/PCSG90309_00/JP0549-PCSG90309_00-0001000100010001_bg_1_3b4d945a20113171ab9c083486def74a780debd2.pkg	KO5ifR1dQ+d7BRiYmliCbbEEOsQSZD/IHmSMz39dLDbF3Eoe1ybPCVhjuevw+tEYH9wAAJz3EpkA	JP0549-PCSG90309_00-0001000100010001	2018-08-20 22:35:02	カノジョ＊ステップ 体験版	570279584	74911c7101c099b2514c83d5ff18d364f91806d4944b1e11f9dd7819d082f035	3.67	1
PCSG90310	JP	floral flowlove (DEMO) (3.61+!) [3.68]	http://zeus.dl.playstation.net/cdn/JP0741/PCSG90310_00/JP0741-PCSG90310_00-PSVDEMOAPP000001_bg_1_870c7a3c09864c073214b100a0c2a219569e25f1.pkg	KO5ifR1dQ+d7BRiYm4BNdbc0MDYE2x8QHObi6uvvGBAAsROf/7ab10cqiluVhhzXm/594dei0Rgf3AAAT/YUGwAA	JP0741-PCSG90310_00-PSVDEMOAPP000001	2018-08-02 15:03:05	フローラル・フローラブ 体験版	510501552	fb85faafc2b9d2f8c35e2ee4761086e3d08c3a2fe1b30037919bbd68fea51043	3.68	1
PCSG90311	JP	Tayutama 2: You're the Only One (DEMO) (3.61+!) [3.68]	http://zeus.dl.playstation.net/cdn/JP0741/PCSG90311_00/JP0741-PCSG90311_00-PSVDEMOAPP000001_bg_2_6d8c52e02391ef131a5dc715a16f76d7ea733c32.pkg	KO5ifR1dQ+d7BRiYm4BNdbc0MDY0BNkfEBzm4urr7xgQALETn/9Ygq5ev//d+MMKg0VuYvqzC0djfHADADQNFJwA	JP0741-PCSG90311_00-PSVDEMOAPP000001	2018-09-16 21:32:33	タユタマ２ -you're the only one-体験版	466954928	5aef2b5c4adb4a3669e335acee3de176e15a386c64a4e4e1d236b48a66992950	3.68	1
PCSG90312	JP	古書店街の橋姫 々 体験版 (DEMO) (3.61+!) [3.68]	http://zeus.dl.playstation.net/cdn/JP0746/PCSG90312_00/JP0746-PCSG90312_00-HASHIHIMETRIAL00_bg_1_844f1eb99c8ab4873ec148bf185f697bcdbfaebd.pkg	KO5ifR1dQ+d7BRiYm5iBbbE0MDY0Atnv4Rjs4enh6esaEuTp6AM0Aw+QOXvAVVUx3u8D7+QtZ2xeF47G+OAGAORmFGsA	JP0746-PCSG90312_00-HASHIHIMETRIAL00	2018-09-02 11:48:57	古書店街の橋姫 々 体験版	521227408	e0ad527f6ee2ee0e0c7dcdfa2f08af3bd8ac3d1cd3e6b6458320a8d258c93f6d	3.68	1
PCSG90313	JP	紅色天井艶妖綺譚 二藍 (DEMO) (3.61+!) [3.69]	http://zeus.dl.playstation.net/cdn/JP0746/PCSG90313_00/JP0746-PCSG90313_00-BENITENFUTAAI000_bg_1_d5abe9ca964b678bc5ac694cc7d7a1e36cfd2b8d.pkg	KO5ifR1dQ+d7BRiYm5iBbbE0MDY0Btnv5OrnGeLq5xYa4ujoCTIDDwi5dKRwyhWhN+2N9/o+Jb69OhrjgxsAAEPUFxAA	JP0746-PCSG90313_00-BENITENFUTAAI000	2018-11-07 20:43:01	紅色天井艶妖綺譚 二藍 体験版	630051952	84391a24c873f8492c1e27eee04a505fddfd39891a4418f53f2a62a3ff7f619d	3.69	1
PCSG90314	JP	初情スプリンクル (DEMO) (3.61+!) [3.68]	http://zeus.dl.playstation.net/cdn/JP0549/PCSG90314_00/JP0549-PCSG90314_00-0001000100010001_bg_1_90bed2e58ca980a81e5dd1750202754db55f1682.pkg	KO5ifR1dQ+d7BRiYmliCbbE0MDY0AdkPsgcZ4/Pf618GAsyxqrUPrrv+UJns+Gw0xgc3AAATUBN2	JP0549-PCSG90314_00-0001000100010001	2018-11-30 13:39:21	初情スプリンクル 体験版	543254656	f080397af440f51466ee39ad6fbf92bbb2a7bcd6daa35bfbe447403787e18fa2	3.68	1
PCSG90315	JP	Sakura Sakura (DEMO) (3.61+!) [3.68]	http://zeus.dl.playstation.net/cdn/JP0741/PCSG90315_00/JP0741-PCSG90315_00-SAKURASAKUVITTRI_bg_1_09bee66e6537cc7ac2c19cc3583d0d7559dfa6ed.pkg	KO5ifR1dg/J5YXyvAANzE7Cp7pYGxoamIPuDHb1DgxxBZJhnSEiQJz7/LbOR+mJ4JtnwKNPNC35SF+aPxvjgBgAu4BUk	JP0741-PCSG90315_00-SAKURASAKUVITTRI	2018-09-28 21:39:31	さくらさくら 体験版	329344848	89fb9d35ef2b614ebb4faaabcc050237e3bd04312bf7475887ad7b2e44c50dab	3.68	1
PCSG90316	JP	Zanki Zero (DEMO) (3.61+!) [3.68]	http://zeus.dl.playstation.net/cdn/JP0365/PCSG90316_00/JP0365-PCSG90316_00-ZAZTRIALVITA0000_bg_1_ecaedcc7164b5a48dbfbe1956c0d05d2fba5b375.pkg	KO5ifR1dg/J5YXyvAANjM1OwLZYGxoZmIPujHKNCgjwdfcI8Q0BGGeDzH3+C3bG1Hzzm+pp6PXlWIl40GuODGwAA82wUbwAA	JP0365-PCSG90316_00-ZAZTRIALVITA0000	2018-08-21 12:42:38	ザンキゼロ体験版	1413930128	5e551a942e59c939275cd8e395062d3097936c1261898b8f310f35de7c7ef184	3.68	1
PCSG90318	JP	スキとスキとでサンカク恋愛 体験版 (DEMO) (3.61+!) [3.69]	http://zeus.dl.playstation.net/cdn/JP0741/PCSG90318_00/JP0741-PCSG90318_00-PSVDEMOAPP000001_bg_1_945969d0a3259b4410ff42d1fc7caf324b911640.pkg	KO5ifR1dQ+d7BRiYm4BNdbc0MDa0ANkfEBzm4urr7xgQALETn/9OG/i/XrFv2r/qmOdiEf/1N47G+OAGADLjFdEA	JP0741-PCSG90318_00-PSVDEMOAPP000001	2018-12-21 14:58:30		204674128	914dcdbe56deac63df0adaad5bd8ce3d360242571e661a39b7cab398c790442d	3.69	1
